title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
,"20 ene 2025, 10:26","20 ene 2025, 11:49",,Press de Banca (Máquina Smith),,,2,normal,60.0,8.0,,,
Pectoral,"20 ene 2025, 10:26","20 ene 2025, 11:49",,Cables Cruzados,,,0,normal,,15.0,,,
,"20 ene 2025, 10:26","20 ene 2025, 11:49",,Cables Cruzados,,,1,normal,20.0,10.0,,,
Pectoral,"20 ene 2025, 10:26","20 ene 2025, 11:49",,,,,2,normal,20.0,15.0,,,
Pectoral,"20 ene 2025, 10:26","20 ene 2025, 11:49",,Cables Cruzados,,,3,normal,20.0,,,,
Pectoral,"20 ene 2025, 10:26","20 ene 2025, 11:49",,,,,4,normal,20.0,14.0,,,
Pectoral,"20 ene 2025, 10:26","20 ene 2025, 11:49",,Cables Cruzados,,,5,normal,20.0,,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Triceps Rope Pushdown,,,0,normal,,12.0,,,
Brazos,,"18 ene 2025, 12:24",,Triceps Rope Pushdown,,,1,normal,27.0,12.0,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,,,,2,normal,27.0,9.0,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,,,,0,normal,20.0,7.0,,,
,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Fondo de Tríceps (Con Peso Añadido),,,1,normal,20.0,8.0,,,
,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Fondo de Tríceps (Con Peso Añadido),,,2,normal,15.0,8.0,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Extensión de Tríceps (Mancuerna),,En polea,0,normal,15.0,,,,
Brazos,,"18 ene 2025, 12:24",,Extensión de Tríceps (Mancuerna),,En polea,1,normal,10.0,12.0,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Extensión de Tríceps (Mancuerna),,En polea,2,normal,10.0,,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Curl Martillo (Mancuerna),,,0,normal,,10.0,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,,,,1,normal,20.0,10.0,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Curl Martillo (Mancuerna),,,2,normal,,8.0,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Curl Bayesian,,,0,normal,,12.0,,,
Brazos,,"18 ene 2025, 12:24",,Curl Bayesian,,,1,normal,12.0,12.0,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Curl Bayesian,,,2,normal,12.0,,,,
Brazos,,"18 ene 2025, 12:24",,Preacher Curl (Dumbbell),,,0,normal,12.0,9.0,,,
Brazos,,"18 ene 2025, 12:24",,Preacher Curl (Dumbbell),,,1,normal,12.0,10.0,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Curl Invertido (Barra),,,0,normal,14.0,,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,,,,1,normal,14.0,15.0,,,
Brazos,"18 ene 2025, 11:10","18 ene 2025, 12:24",,Curl Invertido (Barra),,,2,normal,14.0,,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Press de Pantorrilla (Máquina),,,0,normal,180.0,,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Press de Pantorrilla (Máquina),,,1,normal,,15.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Press de Pantorrilla (Máquina),,,2,normal,180.0,,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Press de Pantorrilla (Máquina),,,3,normal,180.0,,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Jalón al Pecho (Máquina),,,0,normal,110.0,,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,,,,1,normal,110.0,12.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Jalón al Pecho (Máquina),,,2,normal,,11.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,,,,3,normal,100.0,10.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Remo Inclinado (Barra),,,0,normal,74.0,,,,
Espalda,,"17 ene 2025, 11:01",,Remo Inclinado (Barra),,,1,normal,80.0,6.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Remo Inclinado (Barra),,,2,normal,80.0,,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,,,,3,normal,80.0,5.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Remo con Mancuerna,,,0,normal,,8.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Remo con Mancuerna,,,1,normal,,8.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Remo con Mancuerna,,,2,normal,36.0,,,,
,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Remo Sentado con Cable,,,0,normal,60.0,8.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,,,,1,normal,60.0,8.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Remo Sentado con Cable,,,2,normal,,7.0,,,
Espalda,,"17 ene 2025, 11:01",,Remo Sentado con Cable,,,3,normal,60.0,6.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Straight Arm Lat Pulldown (Cable),,,0,normal,,11.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,Straight Arm Lat Pulldown (Cable),,,1,normal,,9.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,,,,2,normal,25.0,8.0,,,
Espalda,"17 ene 2025, 09:43","17 ene 2025, 11:01",,,,,3,normal,25.0,7.0,,,
Hombro,,"16 ene 2025, 10:59",,Abdominal Corto con Cable,,,0,normal,45.0,15.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Abdominal Corto con Cable,,,1,normal,45.0,,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Abdominal Corto con Cable,,,2,normal,,12.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Abdominal Corto con Cable,,,3,normal,45.0,,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Elevacion Laterales (Mancuerna),,,0,normal,12.0,,,,
,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Elevacion Laterales (Mancuerna),,,1,normal,12.0,10.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Elevacion Laterales (Mancuerna),,,2,normal,,8.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,,,,3,normal,12.0,8.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Elevacion Laterales (Cable),,,0,normal,25.0,,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Elevacion Laterales (Cable),,,1,normal,,12.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,,,,2,normal,25.0,11.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Elevacion Laterales (Cable),,,3,normal,25.0,,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Tirón a la Cara,,,0,normal,45.0,,,,
Hombro,,"16 ene 2025, 10:59",,Tirón a la Cara,,,1,normal,45.0,14.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Tirón a la Cara,,,2,normal,45.0,,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,,,,3,normal,45.0,13.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Vuelos Posteriores (Máquina),,,0,normal,42.0,,,,
Hombro,,"16 ene 2025, 10:59",,Vuelos Posteriores (Máquina),,,1,normal,42.0,12.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Vuelos Posteriores (Máquina),,,2,normal,,12.0,,,
Hombro,,"16 ene 2025, 10:59",,Vuelos Posteriores (Máquina),,,3,normal,42.0,12.0,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Shoulder Press (Machine Plates),,,0,normal,80.0,,,,
Hombro,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Shoulder Press (Machine Plates),,,1,normal,80.0,,,,
,"16 ene 2025, 09:39","16 ene 2025, 10:59",,Shoulder Press (Machine Plates),,,2,normal,80.0,8.0,,,
Hombro,,"16 ene 2025, 10:59",,Shoulder Press (Machine Plates),,,3,normal,80.0,7.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Press de Pantorrilla (Máquina),,,0,normal,180.0,,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,,,,1,normal,180.0,15.0,,,
,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Press de Pantorrilla (Máquina),,,2,normal,180.0,13.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Press de Pantorrilla (Máquina),,,3,normal,,10.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,,,,0,normal,110.0,6.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Peso Muerto Piernas Estiradas,,,1,normal,110.0,,,,
,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Peso Muerto Piernas Estiradas,,,2,normal,110.0,5.0,,,
,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Curl de Piernas Acostado (Máquina),,,0,normal,40.0,12.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Curl de Piernas Acostado (Máquina),,,1,normal,40.0,,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Curl de Piernas Acostado (Máquina),,,2,normal,40.0,,,,
Piernas,,"15 ene 2025, 10:58",,Curl de Piernas Acostado (Máquina),,,3,normal,25.0,10.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Curl de Piernas Acostado (Máquina),,,0,normal,,15.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Curl de Piernas Acostado (Máquina),,,1,normal,,14.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Curl de Piernas Acostado (Máquina),,,2,normal,,13.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Extensión de Pierna,,,0,normal,,15.0,,,
Piernas,,"15 ene 2025, 10:58",,Extensión de Pierna,,,1,normal,60.0,15.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,,,,2,normal,30.0,10.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,,,,3,normal,60.0,15.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Extensión de Pierna,,,4,normal,30.0,,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Extensión de Pierna,,,5,normal,,14.0,,,
Piernas,,"15 ene 2025, 10:58",,Extensión de Pierna,,,6,normal,30.0,10.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,,,,0,normal,74.0,10.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Sentadilla Hack (Máquina),,,1,normal,,10.0,,,
Piernas,,"15 ene 2025, 10:58",,Sentadilla Hack (Máquina),,,2,normal,74.0,10.0,,,
,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Sentadilla Hack (Máquina),,,3,normal,74.0,10.0,,,
Piernas,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Press de Piernas,,,0,normal,30.0,,,,
Piernas,,"15 ene 2025, 10:58",,Press de Piernas,,,1,normal,30.0,15.0,,,
,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Press de Piernas,,,2,normal,30.0,15.0,,,
,"15 ene 2025, 09:12","15 ene 2025, 10:58",,Press de Piernas,,,3,normal,20.0,13.0,,,
Pectoral,,"13 ene 2025, 12:47",,Abdominal Corto con Cable,,,0,normal,45.0,15.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,,,,1,normal,45.0,15.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Abdominal Corto con Cable,,,2,normal,45.0,,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Abdominal Corto con Cable,,,3,normal,,13.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Aperturas (Máquina),,,0,normal,50.0,,,,
,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Aperturas (Máquina),,,1,normal,50.0,9.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Aperturas (Máquina),,,2,normal,50.0,,,,
Pectoral,,"13 ene 2025, 12:47",,Aperturas (Máquina),,,3,normal,50.0,8.0,,,
Pectoral,,"13 ene 2025, 12:47",,Press de Banca Inclinado (Mancuerna),,,0,normal,26.0,8.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Press de Banca Inclinado (Mancuerna),,,1,normal,26.0,,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Press de Banca Inclinado (Mancuerna),,,2,normal,26.0,,,,
Pectoral,,"13 ene 2025, 12:47",,Press de Banca Inclinado (Mancuerna),,,3,normal,26.0,6.0,,,
,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Press de Pecho Inclinado (Máquina),,,0,normal,60.0,9.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Press de Pecho Inclinado (Máquina),,,1,normal,60.0,,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Press de Pecho Inclinado (Máquina),,,2,normal,,7.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Press de Pecho Inclinado (Máquina),,,3,normal,60.0,,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Press de Banca (Máquina Smith),,,0,normal,60.0,,,,
,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Press de Banca (Máquina Smith),,,1,normal,60.0,6.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Press de Banca (Máquina Smith),,,2,normal,,7.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Cables Cruzados,,35° en polea,0,normal,,10.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Cables Cruzados,,35° en polea,1,normal,20.0,,,,
,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Cables Cruzados,,35° en polea,2,normal,30.0,10.0,,,
Pectoral,"13 ene 2025, 11:21","13 ene 2025, 12:47",,Cables Cruzados,,35° en polea,3,normal,,8.0,,,
Pectoral,,"13 ene 2025, 12:47",,Cables Cruzados,,35° en polea,4,normal,30.0,9.0,,,
Pectoral,,"13 ene 2025, 12:47",,Cables Cruzados,,35° en polea,5,normal,20.0,6.0,,,
,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Triceps Rope Pushdown,,,0,normal,27.0,10.0,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Triceps Rope Pushdown,,,1,normal,,10.0,,,
Brazos,,"11 ene 2025, 12:53",,Triceps Rope Pushdown,,,2,normal,27.0,9.0,,,
,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Fondo de Tríceps (Con Peso Añadido),,,0,normal,20.0,8.0,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,,,,1,normal,20.0,7.0,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Fondo de Tríceps (Con Peso Añadido),,,2,normal,15.0,,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,,,,0,normal,10.0,15.0,,,
,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Extensión de Tríceps (Mancuerna),,,1,normal,10.0,13.0,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Extensión de Tríceps (Mancuerna),,,2,normal,10.0,,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,,,,0,normal,18.0,10.0,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,,,,1,normal,18.0,10.0,,,
Brazos,,"11 ene 2025, 12:53",,Curl Martillo (Mancuerna),,,2,normal,18.0,10.0,,,
Brazos,,"11 ene 2025, 12:53",,Curl Bayesian,,,0,normal,12.0,12.0,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Curl Bayesian,,,1,normal,,12.0,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Curl Bayesian,,,2,normal,12.0,,,,
Brazos,,"11 ene 2025, 12:53",,Preacher Curl (Dumbbell),,,0,normal,12.0,9.0,,,
,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Preacher Curl (Dumbbell),,,1,normal,12.0,9.0,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Curl Invertido (Barra),,,0,normal,14.0,,,,
,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Curl Invertido (Barra),,,1,normal,14.0,15.0,,,
Brazos,"11 ene 2025, 11:40","11 ene 2025, 12:53",,Curl Invertido (Barra),,,2,normal,14.0,,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Abdominal Corto con Cable,,,0,normal,,13.0,,,
,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Abdominal Corto con Cable,,,1,normal,45.0,13.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,,,,2,normal,45.0,11.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Abdominal Corto con Cable,,,3,normal,,11.0,,,
Hombro,,"10 ene 2025, 12:40",,Elevacion Laterales (Mancuerna),,,0,normal,10.0,10.0,,,
Hombro,,"10 ene 2025, 12:40",,Elevacion Laterales (Mancuerna),,,1,normal,10.0,10.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Elevacion Laterales (Mancuerna),,,2,normal,10.0,,,,
Hombro,,"10 ene 2025, 12:40",,Elevacion Laterales (Mancuerna),,,3,normal,10.0,10.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Elevacion Laterales (Cable),,,0,normal,25.0,,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,,,,1,normal,25.0,12.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Elevacion Laterales (Cable),,,2,normal,25.0,,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Elevacion Laterales (Cable),,,3,normal,25.0,,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Tirón a la Cara,,,0,normal,,15.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Tirón a la Cara,,,1,normal,,13.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Tirón a la Cara,,,2,normal,,13.0,,,
Hombro,,"10 ene 2025, 12:40",,Tirón a la Cara,,,3,normal,45.0,13.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Vuelos Posteriores (Máquina),,,0,normal,,12.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Vuelos Posteriores (Máquina),,,1,normal,,12.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Vuelos Posteriores (Máquina),,,2,normal,42.0,,,,
Hombro,,"10 ene 2025, 12:40",,Vuelos Posteriores (Máquina),,,3,normal,42.0,10.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,,,,0,normal,80.0,8.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,,,,1,normal,80.0,8.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Shoulder Press (Machine Plates),,,2,normal,,7.0,,,
Hombro,"10 ene 2025, 11:30","10 ene 2025, 12:40",,Shoulder Press (Machine Plates),,,3,normal,,7.0,,,
,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Jalón al Pecho (Máquina),,Empezar IZQ,0,normal,110.0,12.0,,,
Espalda,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Jalón al Pecho (Máquina),,Empezar IZQ,1,normal,,11.0,,,
Espalda,,"9 ene 2025, 12:35",,Jalón al Pecho (Máquina),,Empezar IZQ,2,normal,110.0,10.0,,,
Espalda,,"9 ene 2025, 12:35",,Jalón al Pecho (Máquina),,Empezar IZQ,3,normal,100.0,9.0,,,
Espalda,,"9 ene 2025, 12:35",,Remo Inclinado (Barra),,,0,normal,74.0,8.0,,,
Espalda,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Remo Inclinado (Barra),,,1,normal,,8.0,,,
Espalda,,"9 ene 2025, 12:35",,Remo Inclinado (Barra),,,2,normal,74.0,8.0,,,
Espalda,,"9 ene 2025, 12:35",,Remo Inclinado (Barra),,,3,normal,74.0,8.0,,,
,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Remo con Mancuerna,,,0,normal,36.0,8.0,,,
Espalda,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Remo con Mancuerna,,,1,normal,36.0,,,,
Espalda,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Remo con Mancuerna,,,2,normal,36.0,,,,
Espalda,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Remo Sentado con Cable,,,0,normal,,10.0,,,
,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Remo Sentado con Cable,,,1,normal,55.0,10.0,,,
Espalda,,"9 ene 2025, 12:35",,Remo Sentado con Cable,,,2,normal,55.0,10.0,,,
,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Remo Sentado con Cable,,,3,normal,55.0,10.0,,,
,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Straight Arm Lat Pulldown (Cable),,,0,normal,22.0,12.0,,,
,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Straight Arm Lat Pulldown (Cable),,,1,normal,22.0,12.0,,,
Espalda,,"9 ene 2025, 12:35",,Straight Arm Lat Pulldown (Cable),,,2,normal,22.0,12.0,,,
Espalda,"9 ene 2025, 11:22","9 ene 2025, 12:35",,Straight Arm Lat Pulldown (Cable),,,3,normal,,12.0,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Abdominal Corto con Cable,,,0,normal,,15.0,,,
,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Abdominal Corto con Cable,,,1,normal,42.0,15.0,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Abdominal Corto con Cable,,,2,normal,42.0,,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Abdominal Corto con Cable,,,3,normal,42.0,,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,,,,0,normal,50.0,11.0,,,
Pectoral,,"8 ene 2025, 11:03",,Aperturas (Máquina),,,1,normal,50.0,11.0,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Aperturas (Máquina),,,2,normal,,6.0,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Aperturas (Máquina),,,3,normal,,6.0,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Press de Banca Inclinado (Mancuerna),,,0,normal,,10.0,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Press de Banca Inclinado (Mancuerna),,,1,normal,26.0,,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Press de Banca Inclinado (Mancuerna),,,2,normal,26.0,,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Press de Banca Inclinado (Mancuerna),,,3,normal,26.0,,,,
Pectoral,,"8 ene 2025, 11:03",,Press de Pecho Inclinado (Máquina),,,0,normal,60.0,10.0,,,
Pectoral,,"8 ene 2025, 11:03",,Press de Pecho Inclinado (Máquina),,,1,normal,60.0,8.0,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Press de Pecho Inclinado (Máquina),,,2,normal,60.0,,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Press de Pecho Inclinado (Máquina),,,3,normal,60.0,,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,,,,0,normal,60.0,9.0,,,
,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Press de Banca (Máquina Smith),,,1,normal,60.0,8.0,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Press de Banca (Máquina Smith),,,2,normal,60.0,,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Cables Cruzados,,,0,normal,30.0,,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,,,,1,normal,20.0,15.0,,,
,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Cables Cruzados,,,2,normal,30.0,13.0,,,
Pectoral,"8 ene 2025, 09:47","8 ene 2025, 11:03",,,,,3,normal,20.0,15.0,,,
Pectoral,,"8 ene 2025, 11:03",,Cables Cruzados,,,4,normal,30.0,14.0,,,
,"8 ene 2025, 09:47","8 ene 2025, 11:03",,Cables Cruzados,,,5,normal,20.0,15.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,,,,0,normal,180.0,15.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,,,,1,normal,180.0,14.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,,,,2,normal,180.0,12.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,Press de Pantorrilla (Máquina),,,3,normal,180.0,,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,Elevación de Gemelos Sentado,,,0,normal,,15.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,,,,1,normal,60.0,15.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,,,,2,normal,60.0,13.0,,,
Piernas,,"7 ene 2025, 17:25",,Elevación de Gemelos Sentado,,,3,normal,60.0,15.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,Peso Muerto Piernas Estiradas,,,0,normal,,8.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,Peso Muerto Piernas Estiradas,,,1,normal,105.0,,,,
Piernas,,"7 ene 2025, 17:25",,Peso Muerto Piernas Estiradas,,,2,normal,105.0,6.0,,,
Piernas,,"7 ene 2025, 17:25",,Curl de Piernas Acostado (Máquina),,,0,normal,40.0,12.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,,,,1,normal,40.0,11.0,,,
,"7 ene 2025, 15:37","7 ene 2025, 17:25",,Curl de Piernas Acostado (Máquina),,,2,normal,40.0,9.0,,,
,"7 ene 2025, 15:37","7 ene 2025, 17:25",,Curl de Piernas Acostado (Máquina),,,3,normal,25.0,9.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,Curl de Piernas Acostado (Máquina),,Alternando,0,normal,15.0,,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,Curl de Piernas Acostado (Máquina),,Alternando,1,normal,,15.0,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,Curl de Piernas Acostado (Máquina),,Alternando,2,normal,15.0,,,,
Piernas,"7 ene 2025, 15:37","7 ene 2025, 17:25",,,,,0,normal,60.0,15.0,,,
